id,text,createdAt,updatedAt,PostId,CommenterId,AuthorId,norm_text,labels,scores
1323,"Remember in the very beginning when Dr. Fauci said the worst-case scenario was 100,000 deaths? Trump really mishandled this.",2020-09-07 03:00:25.363000+00:00,2020-09-07 03:00:25.372000+00:00,717.0,2734.0,2734,Remember in the very beginning when Dr Fauci said the worstcase scenario was deaths Trump really mishandled this,negative,0.9967533946037292
1324,But the situation is out of control. The death toll is estimated to double by January unless something changes. The government needs to get a handle on this ASAP.,2020-09-07 03:01:23.551000+00:00,2020-09-07 03:01:23.697000+00:00,743.0,2702.0,2702,But the situation is out of control The death toll is estimated to double by January unless something changes The government needs to get a handle on this ASAP,negative,0.9898794293403625
1325,It is not enough to vote Trump out in 2 months. Think of how many more unnecessary deaths there will be by then. Someone needs to do something NOW.,2020-09-07 03:02:29.018000+00:00,2020-09-07 03:02:29.026000+00:00,725.0,2734.0,2734,It is not enough to vote Trump out in months Think of how many more unnecessary deaths there will be by then Someone needs to do something NOW,negative,0.9976111054420471
1326,Terrorists exists on both sides!,2020-09-07 03:03:55.097000+00:00,2020-09-07 03:03:55.105000+00:00,734.0,2702.0,2702,Terrorists exists on both sides,negative,0.7338866591453552
1327,"They're young and healthy, the virus won't do anything to them.",2020-09-07 03:04:15.017000+00:00,2020-09-07 03:04:15.083000+00:00,846.0,2455.0,2455,Theyre young and healthy the virus wont do anything to them,positive,0.6542010307312012
1328,How much money does one person need? ,2020-09-07 03:04:15.104000+00:00,2020-09-07 03:04:15.117000+00:00,713.0,2734.0,2734,How much money does one person need ,negative,0.9806265830993652
1329,This is such a simple act that anyone can do to save lives. I truly don't understand why some people refuse to comply.,2020-09-07 03:05:07.241000+00:00,2020-09-07 03:05:07.251000+00:00,783.0,2734.0,2734,This is such a simple act that anyone can do to save lives I truly dont understand why some people refuse to comply,negative,0.7922110557556152
1330,I'm gonna buy stocks AND toilet paper!,2020-09-07 03:05:29.016000+00:00,2020-09-07 03:05:29.023000+00:00,842.0,2455.0,2455,Im gonna buy stocks AND toilet paper,negative,0.9989420771598816
1331,"I agree, for the sake of our health and the health of plants and animals.",2020-09-07 03:08:56.242000+00:00,2020-09-07 03:08:56.251000+00:00,716.0,2734.0,2734,I agree for the sake of our health and the health of plants and animals,positive,0.9017168283462524
1332,Agreed. Let's be there for others so we're not alone when we need help.,2020-09-07 03:11:07.857000+00:00,2020-09-07 03:11:07.866000+00:00,780.0,2734.0,2734,Agreed Lets be there for others so were not alone when we need help,negative,0.9856016635894775
1333,Yea I agree the risks far outweigh the benefits...,2020-09-07 03:12:44.955000+00:00,2020-09-07 03:12:44.970000+00:00,701.0,2575.0,2575,Yea I agree the risks far outweigh the benefits,negative,0.522053599357605
1334,That makes absolutely no sense. The government needs to set regulations and make sure everyone who wants to get tested can do so affordably.,2020-09-07 03:12:57.404000+00:00,2020-09-07 03:12:57.577000+00:00,929.0,2702.0,2702,That makes absolutely no sense The government needs to set regulations and make sure everyone who wants to get tested can do so affordably,negative,0.9409536123275757
1335,Yes we must stay the course and protect our nation! ,2020-09-07 03:13:11.612000+00:00,2020-09-07 03:13:11.623000+00:00,711.0,2575.0,2575,Yes we must stay the course and protect our nation ,positive,0.9413650631904602
1336,The amount of confusion surrounding the disease didn't help in the early days. The government needs to do a better job of keeping the public informed so that we can take the right actions and turn things around.,2020-09-07 03:16:15.041000+00:00,2020-09-07 03:16:16.940000+00:00,964.0,2702.0,2702,The amount of confusion surrounding the disease didnt help in the early days The government needs to do a better job of keeping the public informed so that we can take the right actions and turn things around,positive,0.6046155691146851
1337,"The amount of misinformation coming from the government is overwhelming. We need change, that's for sure.",2020-09-07 03:22:30.464000+00:00,2020-09-07 03:22:30.479000+00:00,875.0,2702.0,2702,The amount of misinformation coming from the government is overwhelming We need change thats for sure,negative,0.8199933171272278
1338,Not having to use pesticides due to GMO means that the pests either don't want or can't eat the crop... doesn't sound like food I want to touch!,2020-09-07 03:25:32.894000+00:00,2020-09-07 03:25:32.910000+00:00,124.0,2702.0,2702,Not having to use pesticides due to GMO means that the pests either dont want or cant eat the crop doesnt sound like food I want to touch,negative,0.7948927283287048
1339,"I hope you're right, but I wouldn't count on it. I hope the government is ready to handle what's to come.",2020-09-07 03:31:32.241000+00:00,2020-09-07 03:31:32.249000+00:00,1016.0,2702.0,2702,I hope youre right but I wouldnt count on it I hope the government is ready to handle whats to come,positive,0.5726008415222168
1340,"One day, the government tells you one thing, then the next day they turn around and tell you the complete opposite. They need to get their facts straight before spreading misinformation.",2020-09-07 03:34:43.045000+00:00,2020-09-07 03:34:43.057000+00:00,1015.0,2702.0,2702,One day the government tells you one thing then the next day they turn around and tell you the complete opposite They need to get their facts straight before spreading misinformation,negative,0.7731192708015442
1341,"If bioterrorism counts, then no!",2020-09-07 03:36:36.523000+00:00,2020-09-07 03:36:36.538000+00:00,885.0,2702.0,2702,If bioterrorism counts then no,negative,0.9988018870353699
1342,Why can't we protect both the economy and environment? ,2020-09-07 03:38:01.539000+00:00,2020-09-07 03:38:01.548000+00:00,660.0,2575.0,2575,Why cant we protect both the economy and environment ,positive,0.5756826400756836
1343,We have been warned!,2020-09-07 03:38:41.839000+00:00,2020-09-07 03:38:47.732000+00:00,945.0,2702.0,2702,We have been warned,negative,0.9999371767044067
1344,"Just because it doesn't kill you right away doesn't mean it isn't harming you for a slow death. Think cigarettes. It takes years before you see the effects but make no mistake, it will catch up with you eventually.",2020-09-07 03:49:18.305000+00:00,2020-09-07 03:49:18.315000+00:00,744.0,2702.0,2702,Just because it doesnt kill you right away doesnt mean it isnt harming you for a slow death Think cigarettes It takes years before you see the effects but make no mistake it will catch up with you eventually,negative,0.6058832406997681
1345,Who's your candidate of choice then? Sleepy Joe?,2020-09-07 03:49:22.882000+00:00,2020-09-07 03:49:22.890000+00:00,652.0,2575.0,2575,Whos your candidate of choice then Sleepy Joe,negative,0.8841850757598877
1346,This is a good decision but virtual learning is still the safest choice. ,2020-09-07 03:52:53.310000+00:00,2020-09-07 03:52:53.324000+00:00,846.0,2575.0,2575,This is a good decision but virtual learning is still the safest choice ,positive,0.7791558504104614
1347,"Like the idea of having an open discussion on topics, but this is too generalized. Bring something to the table.",2020-09-07 03:55:17.647000+00:00,2020-09-07 03:55:17.662000+00:00,879.0,2610.0,2610,Like the idea of having an open discussion on topics but this is too generalized Bring something to the table,negative,0.6708971858024597
1348,I agree 100%. Thanks for always having great posts. ,2020-09-07 04:50:08.077000+00:00,2020-09-07 04:50:08.086000+00:00,1009.0,2654.0,2654,I agree Thanks for always having great posts ,positive,0.8844829797744751
1349,Ya GMOs are dangerous and need to be closely monitored and watched. ,2020-09-07 04:50:45.590000+00:00,2020-09-07 04:50:45.602000+00:00,1001.0,2654.0,2654,Ya GMOs are dangerous and need to be closely monitored and watched ,negative,0.9295355081558228
1350,They might help crop yields but they hurt our health. #BoycottGMOs,2020-09-07 04:51:24.636000+00:00,2020-09-07 04:51:24.651000+00:00,999.0,2654.0,2654,They might help crop yields but they hurt our health BoycottGMOs,positive,0.6829824447631836
1351,I disagree. We are in a stock market bubble and it is due for a huge correction. ,2020-09-07 04:53:09.442000+00:00,2020-09-07 04:53:09.454000+00:00,816.0,2654.0,2654,I disagree We are in a stock market bubble and it is due for a huge correction ,negative,0.8983464241027832
1352,I think they will go down severely. We are in a stock market bubble with extremely inflated pe ratios. Sell your stocks!!!,2020-09-07 04:55:18.439000+00:00,2020-09-07 04:55:18.447000+00:00,706.0,2654.0,2654,I think they will go down severely We are in a stock market bubble with extremely inflated pe ratios Sell your stocks,negative,0.9198963046073914
1353,scientists can not be trusted. They are run by the left and the rich. Just like the climate change claims scientists can not be trusted!!!!,2020-09-07 04:56:21.270000+00:00,2020-09-07 04:56:21.279000+00:00,958.0,2654.0,2654,scientists can not be trusted They are run by the left and the rich Just like the climate change claims scientists can not be trusted,negative,0.9011131525039673
1354,This seems like fake news!!! Drain the swamp!,2020-09-07 04:57:10.084000+00:00,2020-09-07 04:57:10.092000+00:00,991.0,2654.0,2654,This seems like fake news Drain the swamp,negative,0.9550647735595703
1355,"A government that doesn't take care of its citizens is not much of a government at all. Yes, we need a better health care system, but to rally against Medicare For All accomplishes nothing.",2020-09-07 05:22:42.420000+00:00,2020-09-07 05:22:42.434000+00:00,581.0,2610.0,2610,A government that doesnt take care of its citizens is not much of a government at all Yes we need a better health care system but to rally against Medicare For All accomplishes nothing,negative,0.8013465404510498
1356,they were able to become wealthy b/c they had the societal infrastructure to do so.,2020-09-07 05:27:34.357000+00:00,2020-09-07 05:27:34.365000+00:00,741.0,2709.0,2709,they were able to become wealthy bc they had the societal infrastructure to do so,negative,0.9473322033882141
1357,The generation that destroys the environment won't be the one to face the consequences. This really hits hard,2020-09-07 07:43:30.815000+00:00,2020-09-07 07:43:30.823000+00:00,715.0,2688.0,2688,The generation that destroys the environment wont be the one to face the consequences This really hits hard,negative,0.9010280966758728
1358,"Wow, that's a harsh assessment but I think you're definitely right.  US deaths per capita is about to overtake Italy's.  ",2020-09-07 08:55:03.789000+00:00,2020-09-07 08:55:03.798000+00:00,1030.0,2543.0,2543,Wow thats a harsh assessment but I think youre definitely right US deaths per capita is about to overtake Italys ,negative,0.7602488398551941
1359,"@Jen Nah, I completely agree.  You know what they say about you can judge the character of a society by how they treat the weakest among them?  I think it's pretty obvious what that says about our government and about (many of) us as a nation.",2020-09-07 09:01:58.471000+00:00,2020-09-07 09:01:58.479000+00:00,717.0,2543.0,2543,Jen Nah I completely agree You know what they say about you can judge the character of a society by how they treat the weakest among them I think its pretty obvious what that says about our government and about many of us as a nation,positive,0.5815317630767822
1360,I agree 100%. It is maddening.,2020-09-07 09:09:34.087000+00:00,2020-09-07 09:09:34.994000+00:00,1030.0,2750.0,2750,I agree It is maddening,negative,0.9578260183334351
1361,We need to help those who don't have insurance. I fully support Universal healthcare,2020-09-07 09:17:36.131000+00:00,2020-09-07 09:17:36.146000+00:00,1017.0,2750.0,2750,We need to help those who dont have insurance I fully support Universal healthcare,positive,0.9249990582466125
1362,Universal health care would guarantee basic care. Nobody would have to go without care because of a job loss,2020-09-07 09:18:19.009000+00:00,2020-09-07 09:18:19.023000+00:00,1017.0,2750.0,2750,Universal health care would guarantee basic care Nobody would have to go without care because of a job loss,positive,0.5836861729621887
1363,having a handsome face is good but been alive and saving lives is the best.,2020-09-07 09:18:42.494000+00:00,2020-09-07 09:18:42.502000+00:00,864.0,2722.0,2722,having a handsome face is good but been alive and saving lives is the best,positive,0.9899288415908813
1364,There would be greater control over costs and companies would not have to our of business because of the rising cost of providing health insurance to their employees,2020-09-07 09:19:18.719000+00:00,2020-09-07 09:19:18.727000+00:00,1017.0,2750.0,2750,There would be greater control over costs and companies would not have to our of business because of the rising cost of providing health insurance to their employees,negative,0.8208075165748596
1365,Medication costs and provider services would be regulated and negotiated. No more big Pharma in control.,2020-09-07 09:20:32.778000+00:00,2020-09-07 09:20:32.786000+00:00,1017.0,2750.0,2750,Medication costs and provider services would be regulated and negotiated No more big Pharma in control,negative,0.974266767501831
1366,"That is insane, if anyone else tried to mark up their essential services or goods that high, there would be public outcry for the government to step in.  Now?  Crickets.  smdh.",2020-09-07 09:23:27.826000+00:00,2020-09-07 09:23:27.836000+00:00,929.0,2543.0,2543,That is insane if anyone else tried to mark up their essential services or goods that high there would be public outcry for the government to step in Now Crickets smdh,negative,0.5923739075660706
1367,This should be posted everywhere next to the masks required signs so people can follow directions. Good information.,2020-09-07 09:23:41.050000+00:00,2020-09-07 09:23:41.056000+00:00,783.0,2750.0,2750,This should be posted everywhere next to the masks required signs so people can follow directions Good information,negative,0.8389268517494202
1368,"@Coleman Stove, that is the most ridiculous statement I have ever heard and I'm sure you wouldn't be saying that if you saw your child laying in a hospital bed fighting for their life. ",2020-09-07 09:28:41.375000+00:00,2020-09-07 09:28:41.382000+00:00,846.0,2750.0,2750,Coleman Stove that is the most ridiculous statement I have ever heard and Im sure you wouldnt be saying that if you saw your child laying in a hospital bed fighting for their life ,negative,0.6974741816520691
1369,"Things are going to change once we get a new, respectable leader into the White House. ",2020-09-07 09:43:55.947000+00:00,2020-09-07 09:43:55.953000+00:00,655.0,2750.0,2750,Things are going to change once we get a new respectable leader into the White House ,positive,0.9237490296363831
1370,He literally rolled back everything that Obama set in place. This upcoming election is so important. ,2020-09-07 09:45:44.954000+00:00,2020-09-07 09:45:44.962000+00:00,1011.0,2750.0,2750,He literally rolled back everything that Obama set in place This upcoming election is so important ,positive,0.7262731790542603
1371,We are already seeing spiked in cases in colleges and Universities where mask wearing and social distancing are not being done. Each infected student can infect an older or sick person who is chronically ill or dead. ,2020-09-07 11:12:08.221000+00:00,2020-09-07 11:12:08.228000+00:00,783.0,2691.0,2691,We are already seeing spiked in cases in colleges and Universities where mask wearing and social distancing are not being done Each infected student can infect an older or sick person who is chronically ill or dead ,negative,0.9252313375473022
1372,Both,2020-09-07 11:16:25.249000+00:00,2020-09-07 11:16:25.257000+00:00,1005.0,2691.0,2691,Both,positive,0.9976364970207214
1373,How is this even legal?  The government needs to intervene for the good of ALL of us.,2020-09-07 11:26:31.574000+00:00,2020-09-07 11:26:31.585000+00:00,714.0,2541.0,2541,How is this even legal The government needs to intervene for the good of ALL of us,negative,0.8605135679244995
1374,"Seriously, tho, China was supposedly a partner and we had public health people *in Wuhan* and look what we got.  I think we should just do our own thing, we have the best scientists working on it already.",2020-09-07 11:28:07.862000+00:00,2020-09-07 11:28:08.115000+00:00,746.0,2541.0,2541,Seriously tho China was supposedly a partner and we had public health people in Wuhan and look what we got I think we should just do our own thing we have the best scientists working on it already,positive,0.5508814454078674
1375,"Hmmmm, this is making me think, I have to admit my line of reasoning is ""how could they have known what was coming?"" but when I look at this it seems they dropped the ball.",2020-09-07 11:30:14.022000+00:00,2020-09-07 11:30:14.030000+00:00,719.0,2541.0,2541,Hmmmm this is making me think I have to admit my line of reasoning is how could they have known what was coming but when I look at this it seems they dropped the ball,negative,0.9374595880508423
1376,What makes us think anyone else wants a rushed vaccine?,2020-09-07 11:30:34.510000+00:00,2020-09-07 11:30:35.409000+00:00,746.0,2691.0,2691,What makes us think anyone else wants a rushed vaccine,negative,0.9490611553192139
1377,"No way.  (Ok, I admit it, I had to google Senegal to know exactly where it even is.) That's a pretty shameful thing for a superpower like the US.  Could we have pulled it off here?  Why didn't we?",2020-09-07 11:31:30.892000+00:00,2020-09-07 11:31:30.898000+00:00,1034.0,2541.0,2541,No way Ok I admit it I had to google Senegal to know exactly where it even is Thats a pretty shameful thing for a superpower like the US Could we have pulled it off here Why didnt we,negative,0.8540534973144531
1378,"I welcome the idea of enforcing facemask in public places, we need more strict policy to fight this pandemic. The federal government need to do much more better.",2020-09-07 11:31:50.621000+00:00,2020-09-07 11:31:50.626000+00:00,846.0,2722.0,2722,I welcome the idea of enforcing facemask in public places we need more strict policy to fight this pandemic The federal government need to do much more better,positive,0.6177346706390381
1379,"Fight for your rights, man.  Happy Labor Day to you too.",2020-09-07 11:32:46.357000+00:00,2020-09-07 11:32:46.364000+00:00,1032.0,2541.0,2541,Fight for your rights man Happy Labor Day to you too,positive,0.8530493378639221
1380,Universal healthcare is a beacon of hope for those of us without good jobs.,2020-09-07 11:36:37.965000+00:00,2020-09-07 11:36:37.973000+00:00,708.0,2687.0,2687,Universal healthcare is a beacon of hope for those of us without good jobs,positive,0.9959948062896729
1381,Perhaps consider adding more facts besides WSJ links....,2020-09-07 11:36:58.708000+00:00,2020-09-07 11:36:58.714000+00:00,708.0,2687.0,2687,Perhaps consider adding more facts besides WSJ links,positive,0.6313058137893677
1382,"Agreed, 100%. The U.S. is a scary place to be right now.",2020-09-07 11:37:43.203000+00:00,2020-09-07 11:37:44.119000+00:00,725.0,2687.0,2687,Agreed The US is a scary place to be right now,positive,0.8540922403335571
1383,Trump NEEDS TO BE STOPPED. He is a fascist dictator with only his OWN interests in mind.,2020-09-07 11:38:34.931000+00:00,2020-09-07 11:38:34.938000+00:00,725.0,2687.0,2687,Trump NEEDS TO BE STOPPED He is a fascist dictator with only his OWN interests in mind,negative,0.7124996185302734
1384,"58,209 died in Vietnam.  Not even a third of the number killed by covid.  This is some insane sh!t.  Why isn't the government doing more?",2020-09-07 11:38:52.920000+00:00,2020-09-07 11:38:52.935000+00:00,932.0,2541.0,2541, died in Vietnam Not even a third of the number killed by covid This is some insane sht Why isnt the government doing more,negative,0.9787951111793518
1385,"Biden's an idealist. Which is nice.  But not very realistic.  At this point we have enough problems at home, we need to work on those first.  ",2020-09-07 11:43:01.981000+00:00,2020-09-07 11:43:02.412000+00:00,996.0,2541.0,2541,Bidens an idealist Which is nice But not very realistic At this point we have enough problems at home we need to work on those first ,positive,0.7772597670555115
1386,"I agree. You make perfect sense here. Carly is wrong, Allison is right.",2020-09-07 11:54:04.330000+00:00,2020-09-07 11:54:04.342000+00:00,167.0,2389.0,2389,I agree You make perfect sense here Carly is wrong Allison is right,positive,0.9312897324562073
1387,We used to be a beacon of hope but now we are a self-involved bully drifting toward fascism under the leadership of a madman who we seem unable to stop.,2020-09-07 12:02:16.040000+00:00,2020-09-07 12:02:16.047000+00:00,721.0,2691.0,2691,We used to be a beacon of hope but now we are a selfinvolved bully drifting toward fascism under the leadership of a madman who we seem unable to stop,negative,0.8377971053123474
1388,Y'all gonna miss Trump so it's so convenient to blame him for every single damn thing. ,2020-09-07 12:03:43.792000+00:00,2020-09-07 12:03:43.802000+00:00,652.0,2541.0,2541,Yall gonna miss Trump so its so convenient to blame him for every single damn thing ,negative,0.9372839331626892
1389,"Car accidents kill WAY more people than terrorism. We still drive, though.",2020-09-07 12:04:21.362000+00:00,2020-09-07 12:04:21.371000+00:00,831.0,2691.0,2691,Car accidents kill WAY more people than terrorism We still drive though,negative,0.9023661613464355
1390,Is it possible they're mostly just doing the wrong things?,2020-09-07 12:07:11.570000+00:00,2020-09-07 12:07:11.580000+00:00,719.0,2596.0,2596,Is it possible theyre mostly just doing the wrong things,negative,0.9866858124732971
1391,"True, While I'm not as pessimistic as @Arthur Pendragon I do think we need to prioritize our own problems at home.  ",2020-09-07 12:09:59.871000+00:00,2020-09-07 12:09:59.881000+00:00,721.0,2541.0,2541,True While Im not as pessimistic as Arthur Pendragon I do think we need to prioritize our own problems at home ,negative,0.9579433798789978
1392,"What sorts of things does it need to do? Stronger things, or just different ones? Shutdowns appear like worse ideas than some 'weaker' responses like good contact tracing.",2020-09-07 12:11:30.848000+00:00,2020-09-07 12:11:35.289000+00:00,717.0,2596.0,2596,What sorts of things does it need to do Stronger things or just different ones Shutdowns appear like worse ideas than some weaker responses like good contact tracing,negative,0.9448078870773315
1393,Me too. I'm excited about nature today.,2020-09-07 12:17:13.840000+00:00,2020-09-07 12:17:13.848000+00:00,715.0,2596.0,2596,Me too Im excited about nature today,negative,0.7637235522270203
1394,Correct mask usage could help us a ton. It could really help us ease up COVID-related closures elsewhere.,2020-09-07 12:20:02.175000+00:00,2020-09-07 12:20:18.202000+00:00,783.0,2596.0,2596,Correct mask usage could help us a ton It could really help us ease up COVIDrelated closures elsewhere,positive,0.8145742416381836
1395,"I'll have to say that it's really hard to compare this stuff to my own job, too. My job isn't much like his.",2020-09-07 12:26:45.920000+00:00,2020-09-07 12:26:48.055000+00:00,719.0,2596.0,2596,Ill have to say that its really hard to compare this stuff to my own job too My job isnt much like his,negative,0.8906224966049194
1396,I'm still having a hard time reconciling this idea with the fact that overall economic performance looks...not bad for being in a pandemic.,2020-09-07 12:28:28.295000+00:00,2020-09-07 12:28:28.305000+00:00,776.0,2596.0,2596,Im still having a hard time reconciling this idea with the fact that overall economic performance looksnot bad for being in a pandemic,negative,0.9189053177833557
1397,"I assume the issue people have relates to scale. It's tough to make solar or wind scale up in the right way. But, in the end, I agree that the risks of nuclear outweigh the reward.",2020-09-07 12:29:20.906000+00:00,2020-09-07 12:29:20.919000+00:00,701.0,2596.0,2596,I assume the issue people have relates to scale Its tough to make solar or wind scale up in the right way But in the end I agree that the risks of nuclear outweigh the reward,negative,0.8734025955200195
1398,Not to mention how animals are treated. It is a crying shame.,2020-09-07 12:31:30.737000+00:00,2020-09-07 12:31:30.745000+00:00,770.0,2691.0,2691,Not to mention how animals are treated It is a crying shame,negative,0.7591919898986816
1399,Fake pandemic? What do you mean Coleman Stove? (I used to have a Coleman Stove and I used to sell Furnaces for them some years ago..so I know what Coleman Stove is..).,2020-09-07 12:31:47.303000+00:00,2020-09-07 12:31:48.207000+00:00,843.0,2390.0,2390,Fake pandemic What do you mean Coleman Stove I used to have a Coleman Stove and I used to sell Furnaces for them some years agoso I know what Coleman Stove is,negative,0.7750251889228821
1400,I just saw the news today. It looks like three of the four biggest wildfires ever seen in california are raging right now. Something has to be going on. Climate and fires need to be seen to right now. ,2020-09-07 12:43:34.927000+00:00,2020-09-07 12:43:34.944000+00:00,1036.0,2389.0,2389,I just saw the news today It looks like three of the four biggest wildfires ever seen in california are raging right now Something has to be going on Climate and fires need to be seen to right now ,positive,0.7475392818450928
1401,Love to whack those moles.,2020-09-07 12:44:38.868000+00:00,2020-09-07 12:44:38.876000+00:00,967.0,2389.0,2389,Love to whack those moles,negative,0.9941964149475098
1402,This is a bunch of garbage. I still worry about Frankenfoods. I'm not feeding them to my kids.,2020-09-07 12:47:00.320000+00:00,2020-09-07 12:47:04.010000+00:00,909.0,2389.0,2389,This is a bunch of garbage I still worry about Frankenfoods Im not feeding them to my kids,negative,0.7468106150627136
1403,"Wow, what happened? Are you ok now?",2020-09-07 12:49:06.393000+00:00,2020-09-07 12:49:06.408000+00:00,211.0,2389.0,2389,Wow what happened Are you ok now,positive,0.8706961274147034
1404,The Fall of the American Empire: 2016-?,2020-09-07 12:51:26.530000+00:00,2020-09-07 12:51:26.537000+00:00,655.0,2691.0,2691,The Fall of the American Empire ,negative,0.5905827283859253
1405,I'm not so sure. Finland is a pretty small country. The population is smaller than some of our 50 states are. It may not translate. I assume now that is why Brad can't reply. He probably doesn't even believe it himself.,2020-09-07 12:52:02.647000+00:00,2020-09-07 12:52:02.657000+00:00,896.0,2389.0,2389,Im not so sure Finland is a pretty small country The population is smaller than some of our states are It may not translate I assume now that is why Brad cant reply He probably doesnt even believe it himself,negative,0.9779651761054993
1406,The wealthy need to pay their share.,2020-09-07 12:57:37.282000+00:00,2020-09-07 12:57:39.482000+00:00,943.0,2389.0,2389,The wealthy need to pay their share,negative,0.973048210144043
1407,"Agreed, he's really digging his own grave I think.",2020-09-07 13:02:44.043000+00:00,2020-09-07 13:02:44.054000+00:00,1013.0,2389.0,2389,Agreed hes really digging his own grave I think,negative,0.9736704230308533
1408,"Yeah, lying is always a bad idea with these sorts of things. The real truth is best. Imagining that things will always be rosy, even when the rose colored glasses are shattered isn't a good plan.",2020-09-07 13:06:19.967000+00:00,2020-09-07 13:06:19.977000+00:00,148.0,2389.0,2389,Yeah lying is always a bad idea with these sorts of things The real truth is best Imagining that things will always be rosy even when the rose colored glasses are shattered isnt a good plan,positive,0.5855411887168884
1409,"Nice pic, but what's the date on this. Is it from 2019?  Dates are important here.  Also what ""social gathering"" is this? Trump rally perhaps?",2020-09-07 13:09:56.287000+00:00,2020-09-07 13:09:56.304000+00:00,928.0,2389.0,2389,Nice pic but whats the date on this Is it from Dates are important here Also what social gathering is this Trump rally perhaps,negative,0.509294331073761
1410,"Thanks for actually remembering what it's about. Most people really have no idea. It's just a sort of ""red box"" on the calendar. Your post should be required reading for kids being home schooled. Kudos.",2020-09-07 13:24:43.142000+00:00,2020-09-07 13:24:43.156000+00:00,1032.0,2391.0,2391,Thanks for actually remembering what its about Most people really have no idea Its just a sort of red box on the calendar Your post should be required reading for kids being home schooled Kudos,negative,0.9320846199989319
1411,"I think you might be taking things a little too far here. There is no need to get people worried about something like this now. Just give it a rest. Focus on the environment, forget terror.",2020-09-07 13:33:09.331000+00:00,2020-09-07 13:33:09.346000+00:00,903.0,2391.0,2391,I think you might be taking things a little too far here There is no need to get people worried about something like this now Just give it a rest Focus on the environment forget terror,negative,0.9054815769195557
1412,I think we'd be in danger of more Terror if Biden was elected. Don't you?   Trump is law and order after all.,2020-09-07 13:34:27.977000+00:00,2020-09-07 13:34:27.993000+00:00,238.0,2391.0,2391,I think wed be in danger of more Terror if Biden was elected Dont you Trump is law and order after all,negative,0.8123092651367188
1413,Our leader is just getting us out of insanely bad deals. Give him a break.,2020-09-07 14:04:36.949000+00:00,2020-09-07 14:04:36.965000+00:00,905.0,2391.0,2391,Our leader is just getting us out of insanely bad deals Give him a break,negative,0.9177849292755127
1414,"Maybe the best thing is to just get the economy going first, leave everything else behind for a while. Let's just get every body back to work and school. People should stop going on about the Corona Virus.",2020-09-07 14:06:13.815000+00:00,2020-09-07 14:06:13.831000+00:00,620.0,2391.0,2391,Maybe the best thing is to just get the economy going first leave everything else behind for a while Lets just get every body back to work and school People should stop going on about the Corona Virus,negative,0.7035158276557922
1415,"I think I agree about global warming. I'm sorry to hear about your families home. I'm also worried. I am worried about wildfires, tornadoes and drought.",2020-09-07 14:07:55.394000+00:00,2020-09-07 14:07:55.405000+00:00,562.0,2391.0,2391,I think I agree about global warming Im sorry to hear about your families home Im also worried I am worried about wildfires tornadoes and drought,positive,0.6162587404251099
1416,I think we should stop global warming but stop short in being disrespectful to our president. He's working very hard to get things going. Let's just let him have another 4 years. What do you think?,2020-09-07 14:09:18.483000+00:00,2020-09-07 14:09:18.492000+00:00,493.0,2391.0,2391,I think we should stop global warming but stop short in being disrespectful to our president Hes working very hard to get things going Lets just let him have another years What do you think,positive,0.738217294216156
1417,"First off, Trump never told that 17 year old to do anything. He was just protecting his neighborhood. He's a hero. Secondly, there is no real terror going on here at all. Just give it a rest. Stop over reacting.",2020-09-07 14:10:30.628000+00:00,2020-09-07 14:10:30.635000+00:00,412.0,2391.0,2391,First off Trump never told that year old to do anything He was just protecting his neighborhood Hes a hero Secondly there is no real terror going on here at all Just give it a rest Stop over reacting,negative,0.8592156171798706
1418,"Heather is right. We're doing just fine. Safer than ever. Elect Trump, Join with Heather_243 to reelect our strong leader.",2020-09-07 14:11:50.802000+00:00,2020-09-07 14:11:50.811000+00:00,208.0,2391.0,2391,Heather is right Were doing just fine Safer than ever Elect Trump Join with Heather to reelect our strong leader,positive,0.7924910187721252
1419,This post is perfect. Your math works out and is solid. You're my new favorite poster on here. Thanks Heather.,2020-09-07 14:13:23.797000+00:00,2020-09-07 14:13:23.805000+00:00,1049.0,2391.0,2391,This post is perfect Your math works out and is solid Youre my new favorite poster on here Thanks Heather,positive,0.9635815620422363
1420,"There's not much more they can do, without taking away our freedom and rights. They've done too much already, in my opinion. People need to protect themselves as best they can and hopefully we can get this over with quickly.",2020-09-07 14:16:51.039000+00:00,2020-09-07 14:16:51.048000+00:00,964.0,2588.0,2588,Theres not much more they can do without taking away our freedom and rights Theyve done too much already in my opinion People need to protect themselves as best they can and hopefully we can get this over with quickly,positive,0.6507351398468018
1421,"unfortunately, the govt isn't even trying to rectify the situation.",2020-09-07 14:17:05.646000+00:00,2020-09-07 14:17:05.653000+00:00,964.0,2709.0,2709,unfortunately the govt isnt even trying to rectify the situation,negative,0.9989826679229736
1422,education yourself before making claims like this. you're not making yourself look smart to put it nicely. ,2020-09-07 14:18:03.550000+00:00,2020-09-07 14:18:03.558000+00:00,920.0,2709.0,2709,education yourself before making claims like this youre not making yourself look smart to put it nicely ,positive,0.606065571308136
1423,one can walk and chew gum. you can be involved in world affairs without neglecting domestic issues and without intentionally manufacturing wars that have no basis in reality. ,2020-09-07 14:19:30.799000+00:00,2020-09-07 14:19:34.577000+00:00,996.0,2709.0,2709,one can walk and chew gum you can be involved in world affairs without neglecting domestic issues and without intentionally manufacturing wars that have no basis in reality ,negative,0.5353731513023376
